"","screenName","location","lon","lat"
"rcmedellin","rcmedellin","Monterrey, México.",-100.3161126,25.6866142
"ssaslp","ssaslp","San Luis Potosí",-100.9855409,22.1564699
"hannahmartinn","hannahmartinn","Ottawa, Ontario",-75.6971931,45.4215296
"SintesisHgo","SintesisHgo","Hidalgo, México",-98.7623874,20.0910963
"ItzelElizalde4","ItzelElizalde4","Mexico",-102.552784,23.634501
"UNIBECR","UNIBECR","San José, Costa Rica",-84.0907246,9.9280694
"CARLOSARRE12","CARLOSARRE12","culiacan sinaloa",-107.3940117,24.8090649
"TabataNM","TabataNM","Naucalpan de Juárez, México",-99.245302,19.4630841
"anvisa_oficial","anvisa_oficial","Brasília, DF, Brasil",-47.9218204,-15.826691
"SecEducacionJal","SecEducacionJal","Jalisco",-103.3494376,20.6595382
"MiryanaBarbieri","MiryanaBarbieri","Varese",8.8250576,45.8205989
"finding_naema","finding_naema","Kenya",37.906193,-0.023559
"Smcd613","Smcd613","Buffalo, NY",-78.8783689,42.8864468
"AlfaDiarioMx","AlfaDiarioMx","Toluca, México",-99.6556653,19.2826098
"LucaFranzon","LucaFranzon","Ferrara",-73.9970864,40.7190764
"Ariiannatedesco","Ariiannatedesco","Lyon, France",4.835659,45.764043
"CTPharmacists","CTPharmacists","Rocky Hill, CT",-72.6655757,41.6572525
"VolkerL5","VolkerL5","Würzburg, Germany",9.9533548,49.7913044
"madejaaaa","madejaaaa","Urbandale, IA",-93.7121656,41.6266555
"CCPetEmporium","CCPetEmporium","1553 KING ST ST. JACOBS ON ",-80.5530031,43.545907
"NauticalMiles33","NauticalMiles33","Michigan",-85.6023643,44.3148443
"TheBookNerdess9","TheBookNerdess9","London, England",-0.1277583,51.5073509
"EspejoRevista","EspejoRevista","Culiacán, Sinaloa, México.",-107.3940117,24.8090649
"steveathanas","steveathanas","Massachusetts, USA",-71.3824374,42.4072107
"jenmariewallace","jenmariewallace","Chicago, IL",-87.6297982,41.8781136
"experientiaante","experientiaante","Napoli, Mediterraneo",14.250598,40.8410462
"DarthMother2000","DarthMother2000","Polska",19.145136,51.919438
"SeguroPopularHg","SeguroPopularHg","Hidalgo, México",-98.7623874,20.0910963
"ImmunizedotCa","ImmunizedotCa","Canada",-106.346771,56.130366
"RandoxClinical","RandoxClinical","UK",-3.435973,55.378051
"quierotvags","quierotvags","Aguascalientes",-102.2915677,21.8852562
"LaneRMC","LaneRMC","Zachary, LA",-91.1564961,30.6485191
"KPkiddoc","KPkiddoc","Vacaville, CA",-121.9877444,38.3565773
"microRNApro","microRNApro","Northern Georgia",-84.2645382,33.5561144
"immi_ruah70","immi_ruah70","Verona",10.9916215,45.4383842
"ujszo","ujszo","Pozsony",17.1077478,48.1485965
"IamOneFitBody","IamOneFitBody","NYC",-74.0059728,40.7127753
"ultrandviolet","ultrandviolet","CDMX",-99.133208,19.4326077
"Annie_solo_Ann","Annie_solo_Ann","Ciudad Autónoma de Buenos Aires, Argentina",-58.3815591,-34.6036844
"susannaricciar1","susannaricciar1","Italia",12.56738,41.87194
"videkma","videkma","Magyarország",19.5033041,47.162494
"GuillerLuevano","GuillerLuevano","San Luis Potosí, SLP, México",-100.9855409,22.1564699
"NIAIDNews","NIAIDNews","Bethesda, MD",-77.0947092,38.984652
"V_Galactica_","V_Galactica_","Mexico ",-102.552784,23.634501
"revistatipo_","revistatipo_","Manaus, Amazonas, Brasil",-60.0217314,-3.1190275
"ronsinfin","ronsinfin","Santa Cruz de Tenerife, Spain",-16.2518467,28.4636296
"ONE996","ONE996","Berner Oberland",7.8508287,46.6335708
"isrgrajan","isrgrajan","New Delhi - India",77.2090212,28.6139391
"Bangbil","Bangbil","Kuantan, Pahang",103.2201828,3.7633859
"DrMilks","DrMilks","Bloomington, Indiana",-86.5263857,39.165325
"adieliz03","adieliz03","Vega Baja, Puerto Rico",-66.3973145,18.4469223
"Chronicwatch","Chronicwatch","Marietta, GA",-84.5499327,33.952602
"RepSanfelippo","RepSanfelippo","New Berlin, WI",-88.1084224,42.9764027
"CompareEurope","CompareEurope","Denmark",9.501785,56.26392
"jenstec13","jenstec13","Washington, MI",-83.0576156,42.7509332
"Hisparoo","Hisparoo","gözyaşı",32.4886043,37.8709538
"drkdhoffman","drkdhoffman","US",-95.712891,37.09024
"ProvArchivesAB","ProvArchivesAB","Edmonton, Alberta",-113.4909267,53.544389
"MarysvilleKsUSD","MarysvilleKsUSD","Marysville, Kansas",-96.647242,39.8411129
"marahMMl09","marahMMl09","Italia",12.56738,41.87194
"jcobhams","jcobhams","Abuja • Lagos • NG",3.4512001,6.4653445
"SerafinaRising","SerafinaRising","New Jersey, USA",-74.4056612,40.0583238
"Tahina_Andale","Tahina_Andale","Baden-Württemberg, Deutschland",9.3501336,48.6616037
"viracoreurofins","viracoreurofins","Lee's Summit, MO",-94.3821724,38.9108408
"NullPromille","NullPromille","München",11.5819805,48.1351253
"informador_JAL","informador_JAL","Guadalajara, Jalisco",-103.3496092,20.6596988
"laopinionpr","laopinionpr","Poza Rica, Veracruz, México",-97.4629119,20.5270592
"PalabrasClarasM","PalabrasClarasM","Xalapa",-96.9101806,19.5437751
"cjUCocean","cjUCocean","731 Highway 35 Ocean, NJ 07712",-74.0381143,40.2276709
"DHSWI","DHSWI","Wisconsin, USA",-88.7878678,43.7844397
"michellebdsj","michellebdsj","Guaymas, Sonora",-110.9089378,27.9178651
"LickingHealth","LickingHealth","Newark, Ohio",-82.4012642,40.0581205
"NHSNSS","NHSNSS","Scotland",-4.2026458,56.4906712
"salierno1st","salierno1st","Buonalbergo ",14.9793068,41.222203
"TownMonroeCT","TownMonroeCT","Connecticut, USA",-73.087749,41.6032207
"nativememphi13","nativememphi13","USA",-95.712891,37.09024
"francesco997453","francesco997453","Corpus Christi - Texas",-97.396381,27.8005828
"MlleDeFloride","MlleDeFloride","Calhoun, GA",-84.9510542,34.502587
"_amotinada","_amotinada","Latinoamérica",-61.3268535,-4.4420385
"WSPARX","WSPARX","Washington State",-120.7401385,47.7510741
"mackschw","mackschw","canada | cb, g, jw | ♡",-106.346771,56.130366
"Gnegnyna","Gnegnyna","Brianza, Lombardia",9.2588015,45.623599
"MavenOfMayhem","MavenOfMayhem","Ottawa, Canada",-75.6971931,45.4215296
"HSELive","HSELive","Ireland",-7.6920536,53.1423672
"NaturalPainMgmt","NaturalPainMgmt","Frisco, Texas",-96.8236116,33.1506744
"jkimballcook","jkimballcook","Rochester, NY",-77.6088465,43.1565779
"BenincasaGiada","BenincasaGiada","Siena, Modena, Bergamo",11.3307574,43.318809
"SingAndJoyfulBe","SingAndJoyfulBe","Michigan, USA",-85.6023643,44.3148443
"rizarul","rizarul","Not BKI",-82.2844679,34.7487913
"UltraHidalgo","UltraHidalgo","Tulancingo, Hidalgo. México",-98.3690922,20.0904802
"RFLOG","RFLOG","Brazil",-51.92528,-14.235004
"VirtualOutcome1","VirtualOutcome1","United Kingdom",-3.435973,55.378051
"OhChelseaXO","OhChelseaXO","St Clair Shores, MI",-82.8963604,42.4974085
"CenturyLLC","CenturyLLC","Greensboro, NC",-79.7919754,36.0726354
"marklewismd","marklewismd","Murray, UT",-111.8879909,40.6668916
"RinchenOngmu","RinchenOngmu","New Delhi, India",77.2090212,28.6139391
"ismeganokay","ismeganokay","Milwaukee",-87.9064736,43.0389025
"AARPenEspanol","AARPenEspanol","Washington, DC",-77.0368707,38.9071923
"PrensaMomento","PrensaMomento","San Luis Potosí",-100.9855409,22.1564699
"luisgdigital","luisgdigital","Torreón",-103.4067861,25.5428443
"TheRealNikkiC","TheRealNikkiC","Michigan, USA",-85.6023643,44.3148443
"Soldout100","Soldout100","Whitehall, MI",-86.3486792,43.4100107
"AsesorJD","AsesorJD","San Luis Potosi, Mexico",-100.9855409,22.1564699
"rsm00609","rsm00609","Japan 静岡県",138.3830845,34.9771201
"IKsprayers","IKsprayers","Antzuola, España",-2.380745,43.0973325
"gjwoodauthor","gjwoodauthor","Birmingham, European Union",-1.890401,52.486243
"jeffmorgan1967","jeffmorgan1967","DC area",-77.3783789,39.1289725
"ezbirth","ezbirth","Rochester, MI",-83.1338214,42.680588
"Eduardo_Lobrey","Eduardo_Lobrey","CDMX ",-99.133208,19.4326077
"Uncle_Koboko","Uncle_Koboko","Nigeria",8.675277,9.081999
"_savannah2521","_savannah2521","Denver",-104.990251,39.7392358
"rudomoon","rudomoon","mexico",-102.552784,23.634501
"drbrainbugz","drbrainbugz","London, England",-0.1277583,51.5073509
"artstvlinson","artstvlinson","tenerife",-16.6291304,28.2915637
"EnMediosRP","EnMediosRP","Mexico",-102.552784,23.634501
"medwireNews","medwireNews","London, UK",-0.1277583,51.5073509
"SaQeArt","SaQeArt","Finland",25.7481511,61.92411
"filovena5","filovena5","Milano, Lombardia",9.189982,45.4642035
"GamesPaladinsIT","GamesPaladinsIT","Italy",12.56738,41.87194
"loanartemisia","loanartemisia","Tuscany, Italy",11.2486208,43.7710513
"RossaroMarco","RossaroMarco","Italy",12.56738,41.87194
"O_Rigoli","O_Rigoli","Vancouver",-123.1207375,49.2827291
"claudioagostino","claudioagostino","rimini",12.5695158,44.0678288
"LazioCreativo","LazioCreativo","Roma, Lazio",12.4963655,41.9027835
"DannyGeorge54","DannyGeorge54","Ottawa, Ontario, Canada",-75.6971931,45.4215296
"lucasgonzalez","lucasgonzalez","Dumfries, Scotland",-3.60512,55.070859
"BelleHeth","BelleHeth","151 George St Radford VA 24141",-80.5572996,37.1321925
"onofremartins","onofremartins","Manaus-Am",-60.0217314,-3.1190275
"RedeAmazonica","RedeAmazonica","Norte do Brasil",-58.3716902,-2.0953182
"PAFPandF","PAFPandF","Harrisburg, PA",-76.8867008,40.2731911
"cannaphiles","cannaphiles","All over Chicago, Illinois",-87.6496336,41.8697938
"MgsideWellness","MgsideWellness","Sioux City, IA",-96.4049408,42.4963416
"RobMcQuack","RobMcQuack","Milano, Italia",9.189982,45.4642035
"fatemecanta","fatemecanta","Roma",-95.9036356,36.0766378
"SaglikModu","SaglikModu","İstanbul, Türkiye",28.9783589,41.0082376
"taybridge","taybridge","Ottawa, Canada",-75.6971931,45.4215296
"AFHSBPAGE","AFHSBPAGE","Falls Church, VA",-77.1710914,38.882334
"labuono","labuono","Roma",-95.9036356,36.0766378
"ale81cs","ale81cs","Calabria, Italy",16.3463791,39.3087714
"ThoroughWiz","ThoroughWiz","New York, USA",-74.0059728,40.7127753
"roccobalzama","roccobalzama","localhost",-75.1425709,39.9653813
"PrefManaus","PrefManaus","Manaus, Brasil",-60.0217314,-3.1190275
"Cdmakeupartist1","Cdmakeupartist1","Far away ",-83.036027,29.135971
"ASHPOfficial","ASHPOfficial","Bethesda, Maryland",-77.0947092,38.984652
"soyangelcm","soyangelcm","Monterrey, Nuevo León",-100.3161126,25.6866142
"Anon_helpMAGA","Anon_helpMAGA","United States",-95.712891,37.09024
"Manilanazzaro","Manilanazzaro","Roma",-95.9036356,36.0766378
"Luca_Avoledo","Luca_Avoledo","Milano",-75.163389,39.9629406
"HumanVacProject","HumanVacProject","New York, NY",-74.0059728,40.7127753
"Tigurijia_","Tigurijia_","Asti, Piemonte",8.2064257,44.9007512
"kattyctz","kattyctz","Monterrey, Nuevo León",-100.3161126,25.6866142
"StoneLoc5pm","StoneLoc5pm","North Brunswick, NJ",-74.4766712,40.4525163
"Jenn_Caroll","Jenn_Caroll","United States",-95.712891,37.09024
"laura_magabulli","laura_magabulli","Rome, Lazio",12.4963655,41.9027835
"LCCoolePhotos","LCCoolePhotos","Oakland County, Mi",-83.336188,42.5921924
"oheee","oheee","earth",-95.7243335,37.2321077
"rintho","rintho","Niedersachsen",9.8450766,52.6367036
"PoncaWarrior","PoncaWarrior","Winfield, KS",-96.9955918,37.2397486
"yourniceday","yourniceday","Bandung, Jawa Barat",107.6191228,-6.9174639
"an666anden","an666anden","Raftel",-106.0970641,28.5988066
"RosariaBusnardo","RosariaBusnardo","roma",-95.9036356,36.0766378
"Nellyyca","Nellyyca","Tampico, Tamaulipas",-97.861099,22.2331041
"MJBurkMD","MJBurkMD","Indianapolis, IN",-86.158068,39.768403
"bethanyboring","bethanyboring","Palm Bay, FL.",-80.5886646,28.0344621
"ITASchwester","ITASchwester","Bochum",7.2162363,51.4818445
"Umbria24","Umbria24","Perugia",12.3908279,43.1107168
"Manuele_Bu","Manuele_Bu","Marche, Italy",12.989615,43.5058744
"Marcozanni86","Marcozanni86","Brussel, België",4.3517103,50.8503396
"Crocano","Crocano","Padova",11.8767611,45.4064349
"ENHertsCCG","ENHertsCCG","East & North Hertfordshire, UK",-95.712891,37.09024
"kkgiuls","kkgiuls","Liverpool, England",-2.9915726,53.4083714
"Barantan_RI","Barantan_RI","Jakarta",106.845599,-6.2087634
"Marilia__Rocha","Marilia__Rocha","Natal ",-35.200916,-5.7792569
"oyolaax","oyolaax","Levittown, USA",-73.5142921,40.7259336
"IPrivedoc","IPrivedoc","Lagos, Nigeria",3.3792057,6.5243793
"Lollylarry1","Lollylarry1","Lagos, Nigeria",3.3792057,6.5243793
"Trmtv","Trmtv","Basilicata - Puglia",16.5973075,40.6638349
"BlitzQuotidiano","BlitzQuotidiano","Rome, Italy",12.4963655,41.9027835
"MercurianRPh","MercurianRPh","Cagayan Valley",121.8107079,16.9753758
"GianniCaliendo","GianniCaliendo","Castellammare di Stabia",14.4898001,40.6984766
"VZinfoNL","VZinfoNL","Bilthoven",5.2103806,52.1365344
"ValeryMell1","ValeryMell1","E.Romagna-Italia - Born 15 Feb",11.2186396,44.5967607
"_dejame_","_dejame_","Apulia, Italia",17.1011931,40.7928393
"SaluteLab","SaluteLab","Palermo, Sicily",13.3614868,38.11569
"anafirulesko","anafirulesko","Veneto, Italy",12.3152595,45.4414662
"medsengage","medsengage","Canada",-106.346771,56.130366
"haziqbambam","haziqbambam","Gombak",101.6533256,3.2535016
"NadiaKarbo","NadiaKarbo","Ravenna - Europe - Worldwide",12.2035294,44.4183598
"Dementos01","Dementos01","Malta",14.375416,35.937496
"OxBugBuster","OxBugBuster","UK",-3.435973,55.378051
"Stregatto9","Stregatto9","Padova",11.8767611,45.4064349
"Roke131","Roke131","Baden-Württemberg, Deutschland",9.3501336,48.6616037
"StupendousDuo","StupendousDuo","Nashville",-86.7816016,36.1626638
"stugray","stugray","Nashville, TN",-86.7816016,36.1626638
"chesterherifest","chesterherifest","Chester, England",-2.893075,53.193392
"KrisztinaMaria","KrisztinaMaria","Denmark",9.501785,56.26392
"randypangapura","randypangapura","Atlantis",-77.32349,25.084653
"jadelovesj_","jadelovesj_","Taggia, Liguria",7.8539797,43.8621898
"ValentinaC","ValentinaC","Ardea, Italy",12.5432586,41.6079691
"HyperHygiene","HyperHygiene","United Kingdom",-3.435973,55.378051
"TojinZ","TojinZ","Italy",12.56738,41.87194
"sr_21Vini","sr_21Vini","Saturn",-95.9946482,36.1583952
"josemendez402","josemendez402","México DF",-99.133208,19.4326077
"JSeysener","JSeysener","Brisbane, Queensland",153.0251235,-27.4697707
"zaynisonedrug","zaynisonedrug","dietro l'angolo",12.479372,41.9058848
"SpettroF","SpettroF","Italy",12.56738,41.87194
"GiuseppeSchiari","GiuseppeSchiari","Brattirò di Drapia, Calabria",15.8866483,38.6445204
"arianna_rosada","arianna_rosada","Veneto - Italy",12.3152595,45.4414662
"ChiaraMaci","ChiaraMaci","Milano",-75.163389,39.9629406
"WomannWord","WomannWord","Morocco",-7.09262,31.791702
"onisillos","onisillos","London, UK",-0.1277583,51.5073509
"VersoSantiago","VersoSantiago","Somewhere in Italy",12.56738,41.87194
"TropicalmedMDPI","TropicalmedMDPI","Basel, Switzerland",7.5885761,47.5595986
"_medjournal","_medjournal","Las Vegas",-115.1398296,36.1699412
"erwinho84","erwinho84","Antwerp, Belgium",4.4024643,51.2194475
"13SciDave","13SciDave","Southampton",-1.4043509,50.9097004
"AusVirologySoc","AusVirologySoc","Australia",133.775136,-25.274398
"VNaifeel","VNaifeel","Nairobi, Kenya",36.8219462,-1.2920659
"LaGazzettaWeb","LaGazzettaWeb","Bari",16.8718715,41.1171432
"Hunt0312","Hunt0312","Monza, Lombardia",9.2744485,45.5845001
"copymanle","copymanle","Milano Italy",9.189982,45.4642035
"kippendunst","kippendunst","Karl-Marx-Stadt, Sachsen",12.9213697,50.827845
"itaca7itaca","itaca7itaca","Italy",12.56738,41.87194
"ikiya_treviso","ikiya_treviso","Treviso",12.2430437,45.6668893
"Bolajuade","Bolajuade","(L)ONDO(N) state...Nigeria",-0.1251889,51.5068935
"airolg1980","airolg1980","Roma",-95.9036356,36.0766378
"dannyycortes","dannyycortes","Four Loko Headquarters",-87.6330532,41.8936417
"freecris","freecris","Biella",8.0583397,45.5628842
"emmanuelnp95","emmanuelnp95","CDMX",-99.133208,19.4326077
"borriclloyd_","borriclloyd_","'97 Pilipinas",121.774017,12.879721
"NetoPeriodista","NetoPeriodista","Mexico DF",-99.133208,19.4326077
"twoerd","twoerd","Zaandam",4.8291993,52.4420399
"lifeofpoy","lifeofpoy","California, USA",-119.4179324,36.778261
"igdec","igdec","Sonora, México",-110.3308814,29.2972247
"WorkVaccines","WorkVaccines","Los Angeles, CA",-118.2436849,34.0522342
